begin_tx_797,C,C:9554;P1:2787;P2:2787;P3:2787,6381.886,,local,
prepare_P1_797,C,C:9555;P1:2787;P2:2787;P3:2787,6382.002,,send,P1
prepare_P2_797,C,C:9556;P1:2787;P2:2787;P3:2787,6382.066,,send,P2
prepare_P3_797,C,C:9557;P1:2787;P2:2787;P3:2787,6382.185,,send,P3
recv_prep_P1_797,P1,C:9555;P1:5574;P2:2787;P3:2787,6382.870,,receive,C
recv_prep_P2_797,P2,C:9556;P1:2787;P2:5574;P3:2787,6382.984,,receive,C
recv_prep_P3_797,P3,C:9557;P1:2787;P2:2787;P3:5574,6383.070,,receive,C
vote_yes_P2_797,P2,C:9556;P1:2787;P2:5575;P3:2787,6383.373,vote_yes_P2,local,
vote_yes_P1_797,P1,C:9555;P1:5575;P2:2787;P3:2787,6383.573,vote_yes_P1,local,
prepared_P1_797,P1,C:9555;P1:5576;P2:2787;P3:2787,6383.623,prepared_P1,local,
prepared_P2_797,P2,C:9556;P1:2787;P2:5576;P3:2787,6383.673,prepared_P2,local,
vote_yes_P3_797,P3,C:9557;P1:2787;P2:2787;P3:5575,6383.873,vote_yes_P3,local,
prepared_P3_797,P3,C:9557;P1:2787;P2:2787;P3:5576,6383.923,prepared_P3,local,
send_yes_P1_797,P1,C:9555;P1:5577;P2:2787;P3:2787,6384.135,,send,C
send_yes_P2_797,P2,C:9556;P1:2787;P2:5577;P3:2787,6384.244,,send,C
send_yes_P3_797,P3,C:9557;P1:2787;P2:2787;P3:5577,6384.421,,send,C
recv_yes_P1_797,C,C:9558;P1:2791;P2:2787;P3:2787,6384.862,,receive,P1
recv_yes_P2_797,C,C:9559;P1:2791;P2:2791;P3:2787,6384.942,,receive,P2
recv_yes_P3_797,C,C:9560;P1:2791;P2:2791;P3:2791,6385.040,,receive,P3
decide_commit_797,C,C:9561;P1:2791;P2:2791;P3:2791,6385.349,committed,local,
commit_cmd_P1_797,C,C:9562;P1:2791;P2:2791;P3:2791,6385.584,,send,P1
commit_cmd_P2_797,C,C:9563;P1:2791;P2:2791;P3:2791,6385.656,,send,P2
commit_cmd_P3_797,C,C:9564;P1:2791;P2:2791;P3:2791,6385.763,,send,P3
recv_commit_P1_797,P1,C:9562;P1:5578;P2:2791;P3:2791,6386.347,,receive,C
recv_commit_P2_797,P2,C:9563;P1:2791;P2:5578;P3:2791,6386.486,,receive,C
recv_commit_P3_797,P3,C:9564;P1:2791;P2:2791;P3:5578,6386.533,,receive,C
local_commit_P1_797,P1,C:9562;P1:5579;P2:2791;P3:2791,6386.857,local_commit_P1,local,
local_commit_P2_797,P2,C:9563;P1:2791;P2:5579;P3:2791,6386.992,local_commit_P2,local,
local_commit_P3_797,P3,C:9564;P1:2791;P2:2791;P3:5579,6387.099,local_commit_P3,local,
ack_P1_797,P1,C:9562;P1:5580;P2:2791;P3:2791,6387.420,,send,C
ack_P2_797,P2,C:9563;P1:2791;P2:5580;P3:2791,6387.456,,send,C
ack_P3_797,P3,C:9564;P1:2791;P2:2791;P3:5580,6387.579,,send,C
tx_done_797,C,C:9565;P1:2791;P2:2791;P3:2791,6388.417,,local,
begin_tx_798,C,C:9566;P1:2791;P2:2791;P3:2791,6389.430,,local,
prepare_P1_798,C,C:9567;P1:2791;P2:2791;P3:2791,6389.555,,send,P1
prepare_P2_798,C,C:9568;P1:2791;P2:2791;P3:2791,6389.626,,send,P2
prepare_P3_798,C,C:9569;P1:2791;P2:2791;P3:2791,6389.731,,send,P3
recv_prep_P1_798,P1,C:9567;P1:5581;P2:2791;P3:2791,6390.428,,receive,C
recv_prep_P2_798,P2,C:9568;P1:2791;P2:5581;P3:2791,6390.569,,receive,C
recv_prep_P3_798,P3,C:9569;P1:2791;P2:2791;P3:5581,6390.618,,receive,C
vote_yes_P2_798,P2,C:9568;P1:2791;P2:5582;P3:2791,6390.946,vote_yes_P2,local,
vote_yes_P1_798,P1,C:9567;P1:5582;P2:2791;P3:2791,6391.146,vote_yes_P1,local,
prepared_P1_798,P1,C:9567;P1:5583;P2:2791;P3:2791,6391.196,prepared_P1,local,
prepared_P2_798,P2,C:9568;P1:2791;P2:5583;P3:2791,6391.246,prepared_P2,local,
vote_yes_P3_798,P3,C:9569;P1:2791;P2:2791;P3:5582,6391.446,vote_yes_P3,local,
prepared_P3_798,P3,C:9569;P1:2791;P2:2791;P3:5583,6391.496,prepared_P3,local,
send_yes_P1_798,P1,C:9567;P1:5584;P2:2791;P3:2791,6391.741,,send,C
send_yes_P2_798,P2,C:9568;P1:2791;P2:5584;P3:2791,6391.866,,send,C
send_yes_P3_798,P3,C:9569;P1:2791;P2:2791;P3:5584,6391.976,,send,C
recv_yes_P1_798,C,C:9570;P1:2794;P2:2791;P3:2791,6392.474,,receive,P1
recv_yes_P2_798,C,C:9571;P1:2794;P2:2794;P3:2791,6392.507,,receive,P2
recv_yes_P3_798,C,C:9572;P1:2794;P2:2794;P3:2794,6392.665,,receive,P3
decide_commit_798,C,C:9573;P1:2794;P2:2794;P3:2794,6392.912,committed,local,
commit_cmd_P1_798,C,C:9574;P1:2794;P2:2794;P3:2794,6393.110,,send,P1
commit_cmd_P2_798,C,C:9575;P1:2794;P2:2794;P3:2794,6393.203,,send,P2
commit_cmd_P3_798,C,C:9576;P1:2794;P2:2794;P3:2794,6393.360,,send,P3
recv_commit_P1_798,P1,C:9574;P1:5585;P2:2794;P3:2794,6393.934,,receive,C
recv_commit_P2_798,P2,C:9575;P1:2794;P2:5585;P3:2794,6394.055,,receive,C
recv_commit_P3_798,P3,C:9576;P1:2794;P2:2794;P3:5585,6394.183,,receive,C
local_commit_P1_798,P1,C:9574;P1:5586;P2:2794;P3:2794,6394.456,local_commit_P1,local,
local_commit_P2_798,P2,C:9575;P1:2794;P2:5586;P3:2794,6394.536,local_commit_P2,local,
local_commit_P3_798,P3,C:9576;P1:2794;P2:2794;P3:5586,6394.669,local_commit_P3,local,
ack_P1_798,P1,C:9574;P1:5587;P2:2794;P3:2794,6394.914,,send,C
ack_P2_798,P2,C:9575;P1:2794;P2:5587;P3:2794,6395.000,,send,C
ack_P3_798,P3,C:9576;P1:2794;P2:2794;P3:5587,6395.118,,send,C
tx_done_798,C,C:9577;P1:2794;P2:2794;P3:2794,6395.927,,local,
begin_tx_799,C,C:9578;P1:2794;P2:2794;P3:2794,6397.059,,local,
prepare_P1_799,C,C:9579;P1:2794;P2:2794;P3:2794,6397.196,,send,P1
prepare_P2_799,C,C:9580;P1:2794;P2:2794;P3:2794,6397.296,,send,P2
prepare_P3_799,C,C:9581;P1:2794;P2:2794;P3:2794,6397.365,,send,P3
recv_prep_P1_799,P1,C:9579;P1:5588;P2:2794;P3:2794,6398.107,,receive,C
recv_prep_P2_799,P2,C:9580;P1:2794;P2:5588;P3:2794,6398.212,,receive,C
recv_prep_P3_799,P3,C:9581;P1:2794;P2:2794;P3:5588,6398.297,,receive,C
vote_yes_P2_799,P2,C:9580;P1:2794;P2:5589;P3:2794,6398.586,vote_yes_P2,local,
vote_yes_P1_799,P1,C:9579;P1:5589;P2:2794;P3:2794,6398.786,vote_yes_P1,local,
prepared_P1_799,P1,C:9579;P1:5590;P2:2794;P3:2794,6398.836,prepared_P1,local,
prepared_P2_799,P2,C:9580;P1:2794;P2:5590;P3:2794,6398.886,prepared_P2,local,
vote_yes_P3_799,P3,C:9581;P1:2794;P2:2794;P3:5589,6399.086,vote_yes_P3,local,
prepared_P3_799,P3,C:9581;P1:2794;P2:2794;P3:5590,6399.136,prepared_P3,local,
send_yes_P1_799,P1,C:9579;P1:5591;P2:2794;P3:2794,6399.355,,send,C
send_yes_P2_799,P2,C:9580;P1:2794;P2:5591;P3:2794,6399.494,,send,C
send_yes_P3_799,P3,C:9581;P1:2794;P2:2794;P3:5591,6399.616,,send,C
recv_yes_P1_799,C,C:9582;P1:2798;P2:2794;P3:2794,6400.074,,receive,P1
recv_yes_P2_799,C,C:9583;P1:2798;P2:2798;P3:2794,6400.191,,receive,P2
recv_yes_P3_799,C,C:9584;P1:2798;P2:2798;P3:2798,6400.280,,receive,P3
decide_commit_799,C,C:9585;P1:2798;P2:2798;P3:2798,6400.597,committed,local,
commit_cmd_P1_799,C,C:9586;P1:2798;P2:2798;P3:2798,6400.821,,send,P1
commit_cmd_P2_799,C,C:9587;P1:2798;P2:2798;P3:2798,6400.936,,send,P2
commit_cmd_P3_799,C,C:9588;P1:2798;P2:2798;P3:2798,6400.956,,send,P3
recv_commit_P1_799,P1,C:9586;P1:5592;P2:2798;P3:2798,6401.623,,receive,C
recv_commit_P2_799,P2,C:9587;P1:2798;P2:5592;P3:2798,6401.710,,receive,C
recv_commit_P3_799,P3,C:9588;P1:2798;P2:2798;P3:5592,6401.743,,receive,C
local_commit_P1_799,P1,C:9586;P1:5593;P2:2798;P3:2798,6402.070,local_commit_P1,local,
local_commit_P2_799,P2,C:9587;P1:2798;P2:5593;P3:2798,6402.208,local_commit_P2,local,
local_commit_P3_799,P3,C:9588;P1:2798;P2:2798;P3:5593,6402.306,local_commit_P3,local,
ack_P1_799,P1,C:9586;P1:5594;P2:2798;P3:2798,6402.597,,send,C
ack_P2_799,P2,C:9587;P1:2798;P2:5594;P3:2798,6402.676,,send,C
ack_P3_799,P3,C:9588;P1:2798;P2:2798;P3:5594,6402.772,,send,C
tx_done_799,C,C:9589;P1:2798;P2:2798;P3:2798,6403.570,,local,
begin_tx_800,C,C:9590;P1:2798;P2:2798;P3:2798,6405.400,,local,
prepare_P1_800,C,C:9591;P1:2798;P2:2798;P3:2798,6405.508,,send,P1
prepare_P2_800,C,C:9592;P1:2798;P2:2798;P3:2798,6405.603,,send,P2
prepare_P3_800,C,C:9593;P1:2798;P2:2798;P3:2798,6405.713,,send,P3
recv_prep_P1_800,P1,C:9591;P1:5595;P2:2798;P3:2798,6406.378,,receive,C
recv_prep_P2_800,P2,C:9592;P1:2798;P2:5595;P3:2798,6406.515,,receive,C
recv_prep_P3_800,P3,C:9593;P1:2798;P2:2798;P3:5595,6406.564,,receive,C
vote_yes_P2_800,P2,C:9592;P1:2798;P2:5596;P3:2798,6406.892,vote_yes_P2,local,
vote_yes_P1_800,P1,C:9591;P1:5596;P2:2798;P3:2798,6407.092,vote_yes_P1,local,
prepared_P1_800,P1,C:9591;P1:5597;P2:2798;P3:2798,6407.142,prepared_P1,local,
prepared_P2_800,P2,C:9592;P1:2798;P2:5597;P3:2798,6407.192,prepared_P2,local,
vote_yes_P3_800,P3,C:9593;P1:2798;P2:2798;P3:5596,6407.392,vote_yes_P3,local,
prepared_P3_800,P3,C:9593;P1:2798;P2:2798;P3:5597,6407.442,prepared_P3,local,
send_yes_P1_800,P1,C:9591;P1:5598;P2:2798;P3:2798,6407.701,,send,C
send_yes_P2_800,P2,C:9592;P1:2798;P2:5598;P3:2798,6407.811,,send,C
send_yes_P3_800,P3,C:9593;P1:2798;P2:2798;P3:5598,6407.898,,send,C
recv_yes_P1_800,C,C:9594;P1:2801;P2:2798;P3:2798,6408.420,,receive,P1
recv_yes_P2_800,C,C:9595;P1:2801;P2:2801;P3:2798,6408.515,,receive,P2
recv_yes_P3_800,C,C:9596;P1:2801;P2:2801;P3:2801,6408.552,,receive,P3
decide_commit_800,C,C:9597;P1:2801;P2:2801;P3:2801,6408.855,committed,local,
commit_cmd_P1_800,C,C:9598;P1:2801;P2:2801;P3:2801,6409.095,,send,P1
commit_cmd_P2_800,C,C:9599;P1:2801;P2:2801;P3:2801,6409.230,,send,P2
commit_cmd_P3_800,C,C:9600;P1:2801;P2:2801;P3:2801,6409.288,,send,P3
recv_commit_P1_800,P1,C:9598;P1:5599;P2:2801;P3:2801,6409.871,,receive,C
recv_commit_P2_800,P2,C:9599;P1:2801;P2:5599;P3:2801,6409.945,,receive,C
recv_commit_P3_800,P3,C:9600;P1:2801;P2:2801;P3:5599,6410.138,,receive,C
local_commit_P1_800,P1,C:9598;P1:5600;P2:2801;P3:2801,6410.388,local_commit_P1,local,
local_commit_P2_800,P2,C:9599;P1:2801;P2:5600;P3:2801,6410.494,local_commit_P2,local,
local_commit_P3_800,P3,C:9600;P1:2801;P2:2801;P3:5600,6410.543,local_commit_P3,local,
ack_P1_800,P1,C:9598;P1:5601;P2:2801;P3:2801,6410.869,,send,C
ack_P2_800,P2,C:9599;P1:2801;P2:5601;P3:2801,6410.943,,send,C
ack_P3_800,P3,C:9600;P1:2801;P2:2801;P3:5601,6411.088,,send,C
tx_done_800,C,C:9601;P1:2801;P2:2801;P3:2801,6411.913,,local,
begin_tx_801,C,C:9602;P1:2801;P2:2801;P3:2801,6413.291,,local,
prepare_P1_801,C,C:9603;P1:2801;P2:2801;P3:2801,6413.393,,send,P1
prepare_P2_801,C,C:9604;P1:2801;P2:2801;P3:2801,6413.514,,send,P2
prepare_P3_801,C,C:9605;P1:2801;P2:2801;P3:2801,6413.586,,send,P3
recv_prep_P1_801,P1,C:9603;P1:5602;P2:2801;P3:2801,6414.277,,receive,C
recv_prep_P2_801,P2,C:9604;P1:2801;P2:5602;P3:2801,6414.368,,receive,C
recv_prep_P3_801,P3,C:9605;P1:2801;P2:2801;P3:5602,6414.465,,receive,C
vote_yes_P2_801,P2,C:9604;P1:2801;P2:5603;P3:2801,6414.794,vote_yes_P2,local,
vote_yes_P1_801,P1,C:9603;P1:5603;P2:2801;P3:2801,6414.994,vote_yes_P1,local,
prepared_P1_801,P1,C:9603;P1:5604;P2:2801;P3:2801,6415.044,prepared_P1,local,
prepared_P2_801,P2,C:9604;P1:2801;P2:5604;P3:2801,6415.094,prepared_P2,local,
vote_yes_P3_801,P3,C:9605;P1:2801;P2:2801;P3:5603,6415.294,vote_yes_P3,local,
prepared_P3_801,P3,C:9605;P1:2801;P2:2801;P3:5604,6415.344,prepared_P3,local,
send_yes_P1_801,P1,C:9603;P1:5605;P2:2801;P3:2801,6415.620,,send,C
send_yes_P2_801,P2,C:9604;P1:2801;P2:5605;P3:2801,6415.736,,send,C
send_yes_P3_801,P3,C:9605;P1:2801;P2:2801;P3:5605,6415.784,,send,C
recv_yes_P1_801,C,C:9606;P1:2805;P2:2801;P3:2801,6416.258,,receive,P1
recv_yes_P2_801,C,C:9607;P1:2805;P2:2805;P3:2801,6416.443,,receive,P2
recv_yes_P3_801,C,C:9608;P1:2805;P2:2805;P3:2805,6416.520,,receive,P3
decide_commit_801,C,C:9609;P1:2805;P2:2805;P3:2805,6416.769,committed,local,
commit_cmd_P1_801,C,C:9610;P1:2805;P2:2805;P3:2805,6416.978,,send,P1
commit_cmd_P2_801,C,C:9611;P1:2805;P2:2805;P3:2805,6417.105,,send,P2
commit_cmd_P3_801,C,C:9612;P1:2805;P2:2805;P3:2805,6417.157,,send,P3
recv_commit_P1_801,P1,C:9610;P1:5606;P2:2805;P3:2805,6417.838,,receive,C
recv_commit_P2_801,P2,C:9611;P1:2805;P2:5606;P3:2805,6417.909,,receive,C
recv_commit_P3_801,P3,C:9612;P1:2805;P2:2805;P3:5606,6417.948,,receive,C
local_commit_P1_801,P1,C:9610;P1:5607;P2:2805;P3:2805,6418.275,local_commit_P1,local,
local_commit_P2_801,P2,C:9611;P1:2805;P2:5607;P3:2805,6418.437,local_commit_P2,local,
local_commit_P3_801,P3,C:9612;P1:2805;P2:2805;P3:5607,6418.472,local_commit_P3,local,
ack_P1_801,P1,C:9610;P1:5608;P2:2805;P3:2805,6418.819,,send,C
ack_P2_801,P2,C:9611;P1:2805;P2:5608;P3:2805,6418.879,,send,C
ack_P3_801,P3,C:9612;P1:2805;P2:2805;P3:5608,6418.944,,send,C
tx_done_801,C,C:9613;P1:2805;P2:2805;P3:2805,6419.832,,local,
begin_tx_802,C,C:9614;P1:2805;P2:2805;P3:2805,6421.281,,local,
prepare_P1_802,C,C:9615;P1:2805;P2:2805;P3:2805,6421.414,,send,P1
prepare_P2_802,C,C:9616;P1:2805;P2:2805;P3:2805,6421.498,,send,P2
prepare_P3_802,C,C:9617;P1:2805;P2:2805;P3:2805,6421.589,,send,P3
recv_prep_P1_802,P1,C:9615;P1:5609;P2:2805;P3:2805,6422.288,,receive,C
recv_prep_P2_802,P2,C:9616;P1:2805;P2:5609;P3:2805,6422.409,,receive,C
recv_prep_P3_802,P3,C:9617;P1:2805;P2:2805;P3:5609,6422.470,,receive,C
vote_yes_P2_802,P2,C:9616;P1:2805;P2:5610;P3:2805,6422.798,vote_yes_P2,local,
vote_yes_P1_802,P1,C:9615;P1:5610;P2:2805;P3:2805,6422.998,vote_yes_P1,local,
prepared_P1_802,P1,C:9615;P1:5611;P2:2805;P3:2805,6423.048,prepared_P1,local,
prepared_P2_802,P2,C:9616;P1:2805;P2:5611;P3:2805,6423.098,prepared_P2,local,
vote_yes_P3_802,P3,C:9617;P1:2805;P2:2805;P3:5610,6423.298,vote_yes_P3,local,
prepared_P3_802,P3,C:9617;P1:2805;P2:2805;P3:5611,6423.348,prepared_P3,local,
send_yes_P1_802,P1,C:9615;P1:5612;P2:2805;P3:2805,6423.602,,send,C
send_yes_P2_802,P2,C:9616;P1:2805;P2:5612;P3:2805,6423.701,,send,C
send_yes_P3_802,P3,C:9617;P1:2805;P2:2805;P3:5612,6423.768,,send,C
recv_yes_P1_802,C,C:9618;P1:2808;P2:2805;P3:2805,6424.274,,receive,P1
recv_yes_P2_802,C,C:9619;P1:2808;P2:2808;P3:2805,6424.383,,receive,P2
recv_yes_P3_802,C,C:9620;P1:2808;P2:2808;P3:2808,6424.457,,receive,P3
decide_commit_802,C,C:9621;P1:2808;P2:2808;P3:2808,6424.804,committed,local,
commit_cmd_P1_802,C,C:9622;P1:2808;P2:2808;P3:2808,6424.996,,send,P1
commit_cmd_P2_802,C,C:9623;P1:2808;P2:2808;P3:2808,6425.127,,send,P2
commit_cmd_P3_802,C,C:9624;P1:2808;P2:2808;P3:2808,6425.182,,send,P3
recv_commit_P1_802,P1,C:9622;P1:5613;P2:2808;P3:2808,6425.845,,receive,C
recv_commit_P2_802,P2,C:9623;P1:2808;P2:5613;P3:2808,6425.873,,receive,C
recv_commit_P3_802,P3,C:9624;P1:2808;P2:2808;P3:5613,6426.001,,receive,C
local_commit_P1_802,P1,C:9622;P1:5614;P2:2808;P3:2808,6426.341,local_commit_P1,local,
local_commit_P2_802,P2,C:9623;P1:2808;P2:5614;P3:2808,6426.381,local_commit_P2,local,
local_commit_P3_802,P3,C:9624;P1:2808;P2:2808;P3:5614,6426.519,local_commit_P3,local,
ack_P1_802,P1,C:9622;P1:5615;P2:2808;P3:2808,6426.759,,send,C
ack_P2_802,P2,C:9623;P1:2808;P2:5615;P3:2808,6426.888,,send,C
ack_P3_802,P3,C:9624;P1:2808;P2:2808;P3:5615,6427.001,,send,C
tx_done_802,C,C:9625;P1:2808;P2:2808;P3:2808,6427.792,,local,
begin_tx_803,C,C:9626;P1:2808;P2:2808;P3:2808,6428.870,,local,
prepare_P1_803,C,C:9627;P1:2808;P2:2808;P3:2808,6428.925,,send,P1
prepare_P2_803,C,C:9628;P1:2808;P2:2808;P3:2808,6429.072,,send,P2
prepare_P3_803,C,C:9629;P1:2808;P2:2808;P3:2808,6429.149,,send,P3
recv_prep_P1_803,P1,C:9627;P1:5616;P2:2808;P3:2808,6429.839,,receive,C
recv_prep_P2_803,P2,C:9628;P1:2808;P2:5616;P3:2808,6429.972,,receive,C
recv_prep_P3_803,P3,C:9629;P1:2808;P2:2808;P3:5616,6430.046,,receive,C
vote_yes_P2_803,P2,C:9628;P1:2808;P2:5617;P3:2808,6430.350,vote_yes_P2,local,
vote_yes_P1_803,P1,C:9627;P1:5617;P2:2808;P3:2808,6430.550,vote_yes_P1,local,
prepared_P1_803,P1,C:9627;P1:5618;P2:2808;P3:2808,6430.600,prepared_P1,local,
prepared_P2_803,P2,C:9628;P1:2808;P2:5618;P3:2808,6430.650,prepared_P2,local,
vote_yes_P3_803,P3,C:9629;P1:2808;P2:2808;P3:5617,6430.850,vote_yes_P3,local,
prepared_P3_803,P3,C:9629;P1:2808;P2:2808;P3:5618,6430.900,prepared_P3,local,
send_yes_P1_803,P1,C:9627;P1:5619;P2:2808;P3:2808,6431.195,,send,C
send_yes_P2_803,P2,C:9628;P1:2808;P2:5619;P3:2808,6431.297,,send,C
send_yes_P3_803,P3,C:9629;P1:2808;P2:2808;P3:5619,6431.379,,send,C
recv_yes_P1_803,C,C:9630;P1:2812;P2:2808;P3:2808,6431.816,,receive,P1
recv_yes_P2_803,C,C:9631;P1:2812;P2:2812;P3:2808,6431.981,,receive,P2
recv_yes_P3_803,C,C:9632;P1:2812;P2:2812;P3:2812,6432.035,,receive,P3
decide_commit_803,C,C:9633;P1:2812;P2:2812;P3:2812,6432.304,committed,local,
commit_cmd_P1_803,C,C:9634;P1:2812;P2:2812;P3:2812,6432.597,,send,P1
commit_cmd_P2_803,C,C:9635;P1:2812;P2:2812;P3:2812,6432.634,,send,P2
commit_cmd_P3_803,C,C:9636;P1:2812;P2:2812;P3:2812,6432.798,,send,P3
recv_commit_P1_803,P1,C:9634;P1:5620;P2:2812;P3:2812,6433.329,,receive,C
recv_commit_P2_803,P2,C:9635;P1:2812;P2:5620;P3:2812,6433.414,,receive,C
recv_commit_P3_803,P3,C:9636;P1:2812;P2:2812;P3:5620,6433.585,,receive,C
local_commit_P1_803,P1,C:9634;P1:5621;P2:2812;P3:2812,6433.815,local_commit_P1,local,
local_commit_P2_803,P2,C:9635;P1:2812;P2:5621;P3:2812,6433.901,local_commit_P2,local,
local_commit_P3_803,P3,C:9636;P1:2812;P2:2812;P3:5621,6434.013,local_commit_P3,local,
ack_P1_803,P1,C:9634;P1:5622;P2:2812;P3:2812,6434.303,,send,C
ack_P2_803,P2,C:9635;P1:2812;P2:5622;P3:2812,6434.426,,send,C
ack_P3_803,P3,C:9636;P1:2812;P2:2812;P3:5622,6434.503,,send,C
tx_done_803,C,C:9637;P1:2812;P2:2812;P3:2812,6435.363,,local,
begin_tx_804,C,C:9638;P1:2812;P2:2812;P3:2812,6436.767,,local,
prepare_P1_804,C,C:9639;P1:2812;P2:2812;P3:2812,6436.863,,send,P1
prepare_P2_804,C,C:9640;P1:2812;P2:2812;P3:2812,6436.965,,send,P2
prepare_P3_804,C,C:9641;P1:2812;P2:2812;P3:2812,6437.083,,send,P3
recv_prep_P1_804,P1,C:9639;P1:5623;P2:2812;P3:2812,6437.821,,receive,C
recv_prep_P2_804,P2,C:9640;P1:2812;P2:5623;P3:2812,6437.901,,receive,C
recv_prep_P3_804,P3,C:9641;P1:2812;P2:2812;P3:5623,6437.996,,receive,C
vote_yes_P2_804,P2,C:9640;P1:2812;P2:5624;P3:2812,6438.292,vote_yes_P2,local,
vote_yes_P1_804,P1,C:9639;P1:5624;P2:2812;P3:2812,6438.492,vote_yes_P1,local,
prepared_P1_804,P1,C:9639;P1:5625;P2:2812;P3:2812,6438.542,prepared_P1,local,
prepared_P2_804,P2,C:9640;P1:2812;P2:5625;P3:2812,6438.592,prepared_P2,local,
vote_yes_P3_804,P3,C:9641;P1:2812;P2:2812;P3:5624,6438.792,vote_yes_P3,local,
prepared_P3_804,P3,C:9641;P1:2812;P2:2812;P3:5625,6438.842,prepared_P3,local,
send_yes_P1_804,P1,C:9639;P1:5626;P2:2812;P3:2812,6439.053,,send,C
send_yes_P2_804,P2,C:9640;P1:2812;P2:5626;P3:2812,6439.220,,send,C
send_yes_P3_804,P3,C:9641;P1:2812;P2:2812;P3:5626,6439.282,,send,C
recv_yes_P1_804,C,C:9642;P1:2815;P2:2812;P3:2812,6439.786,,receive,P1
recv_yes_P2_804,C,C:9643;P1:2815;P2:2815;P3:2812,6439.852,,receive,P2
recv_yes_P3_804,C,C:9644;P1:2815;P2:2815;P3:2815,6439.999,,receive,P3
decide_commit_804,C,C:9645;P1:2815;P2:2815;P3:2815,6440.335,committed,local,
commit_cmd_P1_804,C,C:9646;P1:2815;P2:2815;P3:2815,6440.465,,send,P1
commit_cmd_P2_804,C,C:9647;P1:2815;P2:2815;P3:2815,6440.599,,send,P2
commit_cmd_P3_804,C,C:9648;P1:2815;P2:2815;P3:2815,6440.684,,send,P3
recv_commit_P1_804,P1,C:9646;P1:5627;P2:2815;P3:2815,6441.253,,receive,C
recv_commit_P2_804,P2,C:9647;P1:2815;P2:5627;P3:2815,6441.439,,receive,C
recv_commit_P3_804,P3,C:9648;P1:2815;P2:2815;P3:5627,6441.500,,receive,C
local_commit_P1_804,P1,C:9646;P1:5628;P2:2815;P3:2815,6441.821,local_commit_P1,local,
local_commit_P2_804,P2,C:9647;P1:2815;P2:5628;P3:2815,6441.883,local_commit_P2,local,
local_commit_P3_804,P3,C:9648;P1:2815;P2:2815;P3:5628,6441.954,local_commit_P3,local,
ack_P1_804,P1,C:9646;P1:5629;P2:2815;P3:2815,6442.258,,send,C
ack_P2_804,P2,C:9647;P1:2815;P2:5629;P3:2815,6442.410,,send,C
ack_P3_804,P3,C:9648;P1:2815;P2:2815;P3:5629,6442.446,,send,C
tx_done_804,C,C:9649;P1:2815;P2:2815;P3:2815,6443.263,,local,
begin_tx_805,C,C:9650;P1:2815;P2:2815;P3:2815,6445.156,,local,
prepare_P1_805,C,C:9651;P1:2815;P2:2815;P3:2815,6445.268,,send,P1
prepare_P2_805,C,C:9652;P1:2815;P2:2815;P3:2815,6445.401,,send,P2
prepare_P3_805,C,C:9653;P1:2815;P2:2815;P3:2815,6445.504,,send,P3
recv_prep_P1_805,P1,C:9651;P1:5630;P2:2815;P3:2815,6446.201,,receive,C
recv_prep_P2_805,P2,C:9652;P1:2815;P2:5630;P3:2815,6446.266,,receive,C
recv_prep_P3_805,P3,C:9653;P1:2815;P2:2815;P3:5630,6446.369,,receive,C
vote_yes_P2_805,P2,C:9652;P1:2815;P2:5631;P3:2815,6446.677,vote_yes_P2,local,
vote_yes_P1_805,P1,C:9651;P1:5631;P2:2815;P3:2815,6446.877,vote_yes_P1,local,
prepared_P1_805,P1,C:9651;P1:5632;P2:2815;P3:2815,6446.927,prepared_P1,local,
prepared_P2_805,P2,C:9652;P1:2815;P2:5632;P3:2815,6446.977,prepared_P2,local,
vote_yes_P3_805,P3,C:9653;P1:2815;P2:2815;P3:5631,6447.177,vote_yes_P3,local,
prepared_P3_805,P3,C:9653;P1:2815;P2:2815;P3:5632,6447.227,prepared_P3,local,
send_yes_P1_805,P1,C:9651;P1:5633;P2:2815;P3:2815,6447.453,,send,C
send_yes_P2_805,P2,C:9652;P1:2815;P2:5633;P3:2815,6447.618,,send,C
send_yes_P3_805,P3,C:9653;P1:2815;P2:2815;P3:5633,6447.683,,send,C
recv_yes_P1_805,C,C:9654;P1:2819;P2:2815;P3:2815,6448.134,,receive,P1
recv_yes_P2_805,C,C:9655;P1:2819;P2:2819;P3:2815,6448.267,,receive,P2
recv_yes_P3_805,C,C:9656;P1:2819;P2:2819;P3:2819,6448.414,,receive,P3
decide_commit_805,C,C:9657;P1:2819;P2:2819;P3:2819,6448.685,committed,local,
commit_cmd_P1_805,C,C:9658;P1:2819;P2:2819;P3:2819,6448.898,,send,P1
commit_cmd_P2_805,C,C:9659;P1:2819;P2:2819;P3:2819,6449.026,,send,P2
commit_cmd_P3_805,C,C:9660;P1:2819;P2:2819;P3:2819,6449.045,,send,P3
recv_commit_P1_805,P1,C:9658;P1:5634;P2:2819;P3:2819,6449.698,,receive,C
recv_commit_P2_805,P2,C:9659;P1:2819;P2:5634;P3:2819,6449.825,,receive,C
recv_commit_P3_805,P3,C:9660;P1:2819;P2:2819;P3:5634,6449.853,,receive,C
local_commit_P1_805,P1,C:9658;P1:5635;P2:2819;P3:2819,6450.167,local_commit_P1,local,
local_commit_P2_805,P2,C:9659;P1:2819;P2:5635;P3:2819,6450.325,local_commit_P2,local,
