d1_recv_d8_22,Drone1,Drone1:331;Drone2:67;Drone3:67;Drone4:67;Drone5:67;Drone6:67;Drone7:67;Drone8:67,637.0,relative_confirmed,receive,Drone8
d1_measure_23,Drone1,Drone1:332;Drone2:67;Drone3:67;Drone4:67;Drone5:67;Drone6:67;Drone7:67;Drone8:67,639.0,velocity_measured,local,
d1_send_d2_23,Drone1,Drone1:333;Drone2:67;Drone3:67;Drone4:67;Drone5:67;Drone6:67;Drone7:67;Drone8:67,639.2,velocity_sent,send,Drone2
d2_recv_d1_23,Drone2,Drone1:333;Drone2:68;Drone3:67;Drone4:67;Drone5:67;Drone6:67;Drone7:67;Drone8:67,640.0,processing,receive,Drone1
d2_compute_23,Drone2,Drone1:333;Drone2:69;Drone3:67;Drone4:67;Drone5:67;Drone6:67;Drone7:67;Drone8:67,640.5,relative_computed,local,
d2_send_d1_23,Drone2,Drone1:333;Drone2:70;Drone3:67;Drone4:67;Drone5:67;Drone6:67;Drone7:67;Drone8:67,641.0,relative_sent,send,Drone1
d1_recv_d2_23,Drone1,Drone1:334;Drone2:70;Drone3:67;Drone4:67;Drone5:67;Drone6:67;Drone7:67;Drone8:67,642.0,relative_confirmed,receive,Drone2
d1_send_d3_23,Drone1,Drone1:335;Drone2:70;Drone3:67;Drone4:67;Drone5:67;Drone6:67;Drone7:67;Drone8:67,643.2,velocity_sent,send,Drone3
d3_recv_d1_23,Drone3,Drone1:335;Drone2:70;Drone3:68;Drone4:67;Drone5:67;Drone6:67;Drone7:67;Drone8:67,644.0,processing,receive,Drone1
d3_compute_23,Drone3,Drone1:335;Drone2:70;Drone3:69;Drone4:67;Drone5:67;Drone6:67;Drone7:67;Drone8:67,644.5,relative_computed,local,
d3_send_d1_23,Drone3,Drone1:335;Drone2:70;Drone3:70;Drone4:67;Drone5:67;Drone6:67;Drone7:67;Drone8:67,645.0,relative_sent,send,Drone1
d1_recv_d3_23,Drone1,Drone1:336;Drone2:70;Drone3:70;Drone4:67;Drone5:67;Drone6:67;Drone7:67;Drone8:67,646.0,relative_confirmed,receive,Drone3
d1_send_d4_23,Drone1,Drone1:337;Drone2:70;Drone3:70;Drone4:67;Drone5:67;Drone6:67;Drone7:67;Drone8:67,647.2,velocity_sent,send,Drone4
d4_recv_d1_23,Drone4,Drone1:337;Drone2:70;Drone3:70;Drone4:68;Drone5:67;Drone6:67;Drone7:67;Drone8:67,648.0,processing,receive,Drone1
d4_compute_23,Drone4,Drone1:337;Drone2:70;Drone3:70;Drone4:69;Drone5:67;Drone6:67;Drone7:67;Drone8:67,648.5,relative_computed,local,
d4_send_d1_23,Drone4,Drone1:337;Drone2:70;Drone3:70;Drone4:70;Drone5:67;Drone6:67;Drone7:67;Drone8:67,649.0,relative_sent,send,Drone1
d1_recv_d4_23,Drone1,Drone1:338;Drone2:70;Drone3:70;Drone4:70;Drone5:67;Drone6:67;Drone7:67;Drone8:67,650.0,relative_confirmed,receive,Drone4
d1_send_d5_23,Drone1,Drone1:339;Drone2:70;Drone3:70;Drone4:70;Drone5:67;Drone6:67;Drone7:67;Drone8:67,651.2,velocity_sent,send,Drone5
d5_recv_d1_23,Drone5,Drone1:339;Drone2:70;Drone3:70;Drone4:70;Drone5:68;Drone6:67;Drone7:67;Drone8:67,652.0,processing,receive,Drone1
d5_compute_23,Drone5,Drone1:339;Drone2:70;Drone3:70;Drone4:70;Drone5:69;Drone6:67;Drone7:67;Drone8:67,652.5,relative_computed,local,
d5_send_d1_23,Drone5,Drone1:339;Drone2:70;Drone3:70;Drone4:70;Drone5:70;Drone6:67;Drone7:67;Drone8:67,653.0,relative_sent,send,Drone1
d1_recv_d5_23,Drone1,Drone1:340;Drone2:70;Drone3:70;Drone4:70;Drone5:70;Drone6:67;Drone7:67;Drone8:67,654.0,relative_confirmed,receive,Drone5
d1_send_d6_23,Drone1,Drone1:341;Drone2:70;Drone3:70;Drone4:70;Drone5:70;Drone6:67;Drone7:67;Drone8:67,655.2,velocity_sent,send,Drone6
d6_recv_d1_23,Drone6,Drone1:341;Drone2:70;Drone3:70;Drone4:70;Drone5:70;Drone6:68;Drone7:67;Drone8:67,656.0,processing,receive,Drone1
d6_compute_23,Drone6,Drone1:341;Drone2:70;Drone3:70;Drone4:70;Drone5:70;Drone6:69;Drone7:67;Drone8:67,656.5,relative_computed,local,
d6_send_d1_23,Drone6,Drone1:341;Drone2:70;Drone3:70;Drone4:70;Drone5:70;Drone6:70;Drone7:67;Drone8:67,657.0,relative_sent,send,Drone1
d1_recv_d6_23,Drone1,Drone1:342;Drone2:70;Drone3:70;Drone4:70;Drone5:70;Drone6:70;Drone7:67;Drone8:67,658.0,relative_confirmed,receive,Drone6
d1_send_d7_23,Drone1,Drone1:343;Drone2:70;Drone3:70;Drone4:70;Drone5:70;Drone6:70;Drone7:67;Drone8:67,659.2,velocity_sent,send,Drone7
d7_recv_d1_23,Drone7,Drone1:343;Drone2:70;Drone3:70;Drone4:70;Drone5:70;Drone6:70;Drone7:68;Drone8:67,660.0,processing,receive,Drone1
d7_compute_23,Drone7,Drone1:343;Drone2:70;Drone3:70;Drone4:70;Drone5:70;Drone6:70;Drone7:69;Drone8:67,660.5,relative_computed,local,
d7_send_d1_23,Drone7,Drone1:343;Drone2:70;Drone3:70;Drone4:70;Drone5:70;Drone6:70;Drone7:70;Drone8:67,661.0,relative_sent,send,Drone1
d1_recv_d7_23,Drone1,Drone1:344;Drone2:70;Drone3:70;Drone4:70;Drone5:70;Drone6:70;Drone7:70;Drone8:67,662.0,relative_confirmed,receive,Drone7
d1_send_d8_23,Drone1,Drone1:345;Drone2:70;Drone3:70;Drone4:70;Drone5:70;Drone6:70;Drone7:70;Drone8:67,663.2,velocity_sent,send,Drone8
d8_recv_d1_23,Drone8,Drone1:345;Drone2:70;Drone3:70;Drone4:70;Drone5:70;Drone6:70;Drone7:70;Drone8:68,664.0,processing,receive,Drone1
d8_compute_23,Drone8,Drone1:345;Drone2:70;Drone3:70;Drone4:70;Drone5:70;Drone6:70;Drone7:70;Drone8:69,664.5,relative_computed,local,
d8_send_d1_23,Drone8,Drone1:345;Drone2:70;Drone3:70;Drone4:70;Drone5:70;Drone6:70;Drone7:70;Drone8:70,665.0,relative_sent,send,Drone1
d1_recv_d8_23,Drone1,Drone1:346;Drone2:70;Drone3:70;Drone4:70;Drone5:70;Drone6:70;Drone7:70;Drone8:70,666.0,relative_confirmed,receive,Drone8
d1_measure_24,Drone1,Drone1:347;Drone2:70;Drone3:70;Drone4:70;Drone5:70;Drone6:70;Drone7:70;Drone8:70,668.0,velocity_measured,local,
d1_send_d2_24,Drone1,Drone1:348;Drone2:70;Drone3:70;Drone4:70;Drone5:70;Drone6:70;Drone7:70;Drone8:70,668.2,velocity_sent,send,Drone2
d2_recv_d1_24,Drone2,Drone1:348;Drone2:71;Drone3:70;Drone4:70;Drone5:70;Drone6:70;Drone7:70;Drone8:70,669.0,processing,receive,Drone1
d2_compute_24,Drone2,Drone1:348;Drone2:72;Drone3:70;Drone4:70;Drone5:70;Drone6:70;Drone7:70;Drone8:70,669.5,relative_computed,local,
d2_send_d1_24,Drone2,Drone1:348;Drone2:73;Drone3:70;Drone4:70;Drone5:70;Drone6:70;Drone7:70;Drone8:70,670.0,relative_sent,send,Drone1
d1_recv_d2_24,Drone1,Drone1:349;Drone2:73;Drone3:70;Drone4:70;Drone5:70;Drone6:70;Drone7:70;Drone8:70,671.0,relative_confirmed,receive,Drone2
d1_send_d3_24,Drone1,Drone1:350;Drone2:73;Drone3:70;Drone4:70;Drone5:70;Drone6:70;Drone7:70;Drone8:70,672.2,velocity_sent,send,Drone3
d3_recv_d1_24,Drone3,Drone1:350;Drone2:73;Drone3:71;Drone4:70;Drone5:70;Drone6:70;Drone7:70;Drone8:70,673.0,processing,receive,Drone1
d3_compute_24,Drone3,Drone1:350;Drone2:73;Drone3:72;Drone4:70;Drone5:70;Drone6:70;Drone7:70;Drone8:70,673.5,relative_computed,local,
d3_send_d1_24,Drone3,Drone1:350;Drone2:73;Drone3:73;Drone4:70;Drone5:70;Drone6:70;Drone7:70;Drone8:70,674.0,relative_sent,send,Drone1
d1_recv_d3_24,Drone1,Drone1:351;Drone2:73;Drone3:73;Drone4:70;Drone5:70;Drone6:70;Drone7:70;Drone8:70,675.0,relative_confirmed,receive,Drone3
d1_send_d4_24,Drone1,Drone1:352;Drone2:73;Drone3:73;Drone4:70;Drone5:70;Drone6:70;Drone7:70;Drone8:70,676.2,velocity_sent,send,Drone4
d4_recv_d1_24,Drone4,Drone1:352;Drone2:73;Drone3:73;Drone4:71;Drone5:70;Drone6:70;Drone7:70;Drone8:70,677.0,processing,receive,Drone1
d4_compute_24,Drone4,Drone1:352;Drone2:73;Drone3:73;Drone4:72;Drone5:70;Drone6:70;Drone7:70;Drone8:70,677.5,relative_computed,local,
d4_send_d1_24,Drone4,Drone1:352;Drone2:73;Drone3:73;Drone4:73;Drone5:70;Drone6:70;Drone7:70;Drone8:70,678.0,relative_sent,send,Drone1
d1_recv_d4_24,Drone1,Drone1:353;Drone2:73;Drone3:73;Drone4:73;Drone5:70;Drone6:70;Drone7:70;Drone8:70,679.0,relative_confirmed,receive,Drone4
d1_send_d5_24,Drone1,Drone1:354;Drone2:73;Drone3:73;Drone4:73;Drone5:70;Drone6:70;Drone7:70;Drone8:70,680.2,velocity_sent,send,Drone5
d5_recv_d1_24,Drone5,Drone1:354;Drone2:73;Drone3:73;Drone4:73;Drone5:71;Drone6:70;Drone7:70;Drone8:70,681.0,processing,receive,Drone1
d5_compute_24,Drone5,Drone1:354;Drone2:73;Drone3:73;Drone4:73;Drone5:72;Drone6:70;Drone7:70;Drone8:70,681.5,relative_computed,local,
d5_send_d1_24,Drone5,Drone1:354;Drone2:73;Drone3:73;Drone4:73;Drone5:73;Drone6:70;Drone7:70;Drone8:70,682.0,relative_sent,send,Drone1
d1_recv_d5_24,Drone1,Drone1:355;Drone2:73;Drone3:73;Drone4:73;Drone5:73;Drone6:70;Drone7:70;Drone8:70,683.0,relative_confirmed,receive,Drone5
d1_send_d6_24,Drone1,Drone1:356;Drone2:73;Drone3:73;Drone4:73;Drone5:73;Drone6:70;Drone7:70;Drone8:70,684.2,velocity_sent,send,Drone6
d6_recv_d1_24,Drone6,Drone1:356;Drone2:73;Drone3:73;Drone4:73;Drone5:73;Drone6:71;Drone7:70;Drone8:70,685.0,processing,receive,Drone1
d6_compute_24,Drone6,Drone1:356;Drone2:73;Drone3:73;Drone4:73;Drone5:73;Drone6:72;Drone7:70;Drone8:70,685.5,relative_computed,local,
d6_send_d1_24,Drone6,Drone1:356;Drone2:73;Drone3:73;Drone4:73;Drone5:73;Drone6:73;Drone7:70;Drone8:70,686.0,relative_sent,send,Drone1
d1_recv_d6_24,Drone1,Drone1:357;Drone2:73;Drone3:73;Drone4:73;Drone5:73;Drone6:73;Drone7:70;Drone8:70,687.0,relative_confirmed,receive,Drone6
d1_send_d7_24,Drone1,Drone1:358;Drone2:73;Drone3:73;Drone4:73;Drone5:73;Drone6:73;Drone7:70;Drone8:70,688.2,velocity_sent,send,Drone7
d7_recv_d1_24,Drone7,Drone1:358;Drone2:73;Drone3:73;Drone4:73;Drone5:73;Drone6:73;Drone7:71;Drone8:70,689.0,processing,receive,Drone1
d7_compute_24,Drone7,Drone1:358;Drone2:73;Drone3:73;Drone4:73;Drone5:73;Drone6:73;Drone7:72;Drone8:70,689.5,relative_computed,local,
d7_send_d1_24,Drone7,Drone1:358;Drone2:73;Drone3:73;Drone4:73;Drone5:73;Drone6:73;Drone7:73;Drone8:70,690.0,relative_sent,send,Drone1
d1_recv_d7_24,Drone1,Drone1:359;Drone2:73;Drone3:73;Drone4:73;Drone5:73;Drone6:73;Drone7:73;Drone8:70,691.0,relative_confirmed,receive,Drone7
d1_send_d8_24,Drone1,Drone1:360;Drone2:73;Drone3:73;Drone4:73;Drone5:73;Drone6:73;Drone7:73;Drone8:70,692.2,velocity_sent,send,Drone8
d8_recv_d1_24,Drone8,Drone1:360;Drone2:73;Drone3:73;Drone4:73;Drone5:73;Drone6:73;Drone7:73;Drone8:71,693.0,processing,receive,Drone1
d8_compute_24,Drone8,Drone1:360;Drone2:73;Drone3:73;Drone4:73;Drone5:73;Drone6:73;Drone7:73;Drone8:72,693.5,relative_computed,local,
d8_send_d1_24,Drone8,Drone1:360;Drone2:73;Drone3:73;Drone4:73;Drone5:73;Drone6:73;Drone7:73;Drone8:73,694.0,relative_sent,send,Drone1
d1_recv_d8_24,Drone1,Drone1:361;Drone2:73;Drone3:73;Drone4:73;Drone5:73;Drone6:73;Drone7:73;Drone8:73,695.0,relative_confirmed,receive,Drone8
d1_measure_25,Drone1,Drone1:362;Drone2:73;Drone3:73;Drone4:73;Drone5:73;Drone6:73;Drone7:73;Drone8:73,697.0,velocity_measured,local,
d1_send_d2_25,Drone1,Drone1:363;Drone2:73;Drone3:73;Drone4:73;Drone5:73;Drone6:73;Drone7:73;Drone8:73,697.2,velocity_sent,send,Drone2
d2_recv_d1_25,Drone2,Drone1:363;Drone2:74;Drone3:73;Drone4:73;Drone5:73;Drone6:73;Drone7:73;Drone8:73,698.0,processing,receive,Drone1
d2_compute_25,Drone2,Drone1:363;Drone2:75;Drone3:73;Drone4:73;Drone5:73;Drone6:73;Drone7:73;Drone8:73,698.5,relative_computed,local,
d2_send_d1_25,Drone2,Drone1:363;Drone2:76;Drone3:73;Drone4:73;Drone5:73;Drone6:73;Drone7:73;Drone8:73,699.0,relative_sent,send,Drone1
d1_recv_d2_25,Drone1,Drone1:364;Drone2:76;Drone3:73;Drone4:73;Drone5:73;Drone6:73;Drone7:73;Drone8:73,700.0,relative_confirmed,receive,Drone2
d1_send_d3_25,Drone1,Drone1:365;Drone2:76;Drone3:73;Drone4:73;Drone5:73;Drone6:73;Drone7:73;Drone8:73,701.2,velocity_sent,send,Drone3
d3_recv_d1_25,Drone3,Drone1:365;Drone2:76;Drone3:74;Drone4:73;Drone5:73;Drone6:73;Drone7:73;Drone8:73,702.0,processing,receive,Drone1
d3_compute_25,Drone3,Drone1:365;Drone2:76;Drone3:75;Drone4:73;Drone5:73;Drone6:73;Drone7:73;Drone8:73,702.5,relative_computed,local,
d3_send_d1_25,Drone3,Drone1:365;Drone2:76;Drone3:76;Drone4:73;Drone5:73;Drone6:73;Drone7:73;Drone8:73,703.0,relative_sent,send,Drone1
d1_recv_d3_25,Drone1,Drone1:366;Drone2:76;Drone3:76;Drone4:73;Drone5:73;Drone6:73;Drone7:73;Drone8:73,704.0,relative_confirmed,receive,Drone3
d1_send_d4_25,Drone1,Drone1:367;Drone2:76;Drone3:76;Drone4:73;Drone5:73;Drone6:73;Drone7:73;Drone8:73,705.2,velocity_sent,send,Drone4
d4_recv_d1_25,Drone4,Drone1:367;Drone2:76;Drone3:76;Drone4:74;Drone5:73;Drone6:73;Drone7:73;Drone8:73,706.0,processing,receive,Drone1
d4_compute_25,Drone4,Drone1:367;Drone2:76;Drone3:76;Drone4:75;Drone5:73;Drone6:73;Drone7:73;Drone8:73,706.5,relative_computed,local,
d4_send_d1_25,Drone4,Drone1:367;Drone2:76;Drone3:76;Drone4:76;Drone5:73;Drone6:73;Drone7:73;Drone8:73,707.0,relative_sent,send,Drone1
d1_recv_d4_25,Drone1,Drone1:368;Drone2:76;Drone3:76;Drone4:76;Drone5:73;Drone6:73;Drone7:73;Drone8:73,708.0,relative_confirmed,receive,Drone4
d1_send_d5_25,Drone1,Drone1:369;Drone2:76;Drone3:76;Drone4:76;Drone5:73;Drone6:73;Drone7:73;Drone8:73,709.2,velocity_sent,send,Drone5
d5_recv_d1_25,Drone5,Drone1:369;Drone2:76;Drone3:76;Drone4:76;Drone5:74;Drone6:73;Drone7:73;Drone8:73,710.0,processing,receive,Drone1
d5_compute_25,Drone5,Drone1:369;Drone2:76;Drone3:76;Drone4:76;Drone5:75;Drone6:73;Drone7:73;Drone8:73,710.5,relative_computed,local,
d5_send_d1_25,Drone5,Drone1:369;Drone2:76;Drone3:76;Drone4:76;Drone5:76;Drone6:73;Drone7:73;Drone8:73,711.0,relative_sent,send,Drone1
d1_recv_d5_25,Drone1,Drone1:370;Drone2:76;Drone3:76;Drone4:76;Drone5:76;Drone6:73;Drone7:73;Drone8:73,712.0,relative_confirmed,receive,Drone5
d1_send_d6_25,Drone1,Drone1:371;Drone2:76;Drone3:76;Drone4:76;Drone5:76;Drone6:73;Drone7:73;Drone8:73,713.2,velocity_sent,send,Drone6
d6_recv_d1_25,Drone6,Drone1:371;Drone2:76;Drone3:76;Drone4:76;Drone5:76;Drone6:74;Drone7:73;Drone8:73,714.0,processing,receive,Drone1
d6_compute_25,Drone6,Drone1:371;Drone2:76;Drone3:76;Drone4:76;Drone5:76;Drone6:75;Drone7:73;Drone8:73,714.5,relative_computed,local,
d6_send_d1_25,Drone6,Drone1:371;Drone2:76;Drone3:76;Drone4:76;Drone5:76;Drone6:76;Drone7:73;Drone8:73,715.0,relative_sent,send,Drone1
d1_recv_d6_25,Drone1,Drone1:372;Drone2:76;Drone3:76;Drone4:76;Drone5:76;Drone6:76;Drone7:73;Drone8:73,716.0,relative_confirmed,receive,Drone6
d1_send_d7_25,Drone1,Drone1:373;Drone2:76;Drone3:76;Drone4:76;Drone5:76;Drone6:76;Drone7:73;Drone8:73,717.2,velocity_sent,send,Drone7
d7_recv_d1_25,Drone7,Drone1:373;Drone2:76;Drone3:76;Drone4:76;Drone5:76;Drone6:76;Drone7:74;Drone8:73,718.0,processing,receive,Drone1
d7_compute_25,Drone7,Drone1:373;Drone2:76;Drone3:76;Drone4:76;Drone5:76;Drone6:76;Drone7:75;Drone8:73,718.5,relative_computed,local,
d7_send_d1_25,Drone7,Drone1:373;Drone2:76;Drone3:76;Drone4:76;Drone5:76;Drone6:76;Drone7:76;Drone8:73,719.0,relative_sent,send,Drone1
d1_recv_d7_25,Drone1,Drone1:374;Drone2:76;Drone3:76;Drone4:76;Drone5:76;Drone6:76;Drone7:76;Drone8:73,720.0,relative_confirmed,receive,Drone7
d1_send_d8_25,Drone1,Drone1:375;Drone2:76;Drone3:76;Drone4:76;Drone5:76;Drone6:76;Drone7:76;Drone8:73,721.2,velocity_sent,send,Drone8
d8_recv_d1_25,Drone8,Drone1:375;Drone2:76;Drone3:76;Drone4:76;Drone5:76;Drone6:76;Drone7:76;Drone8:74,722.0,processing,receive,Drone1
d8_compute_25,Drone8,Drone1:375;Drone2:76;Drone3:76;Drone4:76;Drone5:76;Drone6:76;Drone7:76;Drone8:75,722.5,relative_computed,local,
d8_send_d1_25,Drone8,Drone1:375;Drone2:76;Drone3:76;Drone4:76;Drone5:76;Drone6:76;Drone7:76;Drone8:76,723.0,relative_sent,send,Drone1
d1_recv_d8_25,Drone1,Drone1:376;Drone2:76;Drone3:76;Drone4:76;Drone5:76;Drone6:76;Drone7:76;Drone8:76,724.0,relative_confirmed,receive,Drone8
d1_measure_26,Drone1,Drone1:377;Drone2:76;Drone3:76;Drone4:76;Drone5:76;Drone6:76;Drone7:76;Drone8:76,726.0,velocity_measured,local,
d1_send_d2_26,Drone1,Drone1:378;Drone2:76;Drone3:76;Drone4:76;Drone5:76;Drone6:76;Drone7:76;Drone8:76,726.2,velocity_sent,send,Drone2
d2_recv_d1_26,Drone2,Drone1:378;Drone2:77;Drone3:76;Drone4:76;Drone5:76;Drone6:76;Drone7:76;Drone8:76,727.0,processing,receive,Drone1
d2_compute_26,Drone2,Drone1:378;Drone2:78;Drone3:76;Drone4:76;Drone5:76;Drone6:76;Drone7:76;Drone8:76,727.5,relative_computed,local,
d2_send_d1_26,Drone2,Drone1:378;Drone2:79;Drone3:76;Drone4:76;Drone5:76;Drone6:76;Drone7:76;Drone8:76,728.0,relative_sent,send,Drone1
d1_recv_d2_26,Drone1,Drone1:379;Drone2:79;Drone3:76;Drone4:76;Drone5:76;Drone6:76;Drone7:76;Drone8:76,729.0,relative_confirmed,receive,Drone2
d1_send_d3_26,Drone1,Drone1:380;Drone2:79;Drone3:76;Drone4:76;Drone5:76;Drone6:76;Drone7:76;Drone8:76,730.2,velocity_sent,send,Drone3
d3_recv_d1_26,Drone3,Drone1:380;Drone2:79;Drone3:77;Drone4:76;Drone5:76;Drone6:76;Drone7:76;Drone8:76,731.0,processing,receive,Drone1
d3_compute_26,Drone3,Drone1:380;Drone2:79;Drone3:78;Drone4:76;Drone5:76;Drone6:76;Drone7:76;Drone8:76,731.5,relative_computed,local,
d3_send_d1_26,Drone3,Drone1:380;Drone2:79;Drone3:79;Drone4:76;Drone5:76;Drone6:76;Drone7:76;Drone8:76,732.0,relative_sent,send,Drone1
d1_recv_d3_26,Drone1,Drone1:381;Drone2:79;Drone3:79;Drone4:76;Drone5:76;Drone6:76;Drone7:76;Drone8:76,733.0,relative_confirmed,receive,Drone3
d1_send_d4_26,Drone1,Drone1:382;Drone2:79;Drone3:79;Drone4:76;Drone5:76;Drone6:76;Drone7:76;Drone8:76,734.2,velocity_sent,send,Drone4
d4_recv_d1_26,Drone4,Drone1:382;Drone2:79;Drone3:79;Drone4:77;Drone5:76;Drone6:76;Drone7:76;Drone8:76,735.0,processing,receive,Drone1
d4_compute_26,Drone4,Drone1:382;Drone2:79;Drone3:79;Drone4:78;Drone5:76;Drone6:76;Drone7:76;Drone8:76,735.5,relative_computed,local,
d4_send_d1_26,Drone4,Drone1:382;Drone2:79;Drone3:79;Drone4:79;Drone5:76;Drone6:76;Drone7:76;Drone8:76,736.0,relative_sent,send,Drone1
d1_recv_d4_26,Drone1,Drone1:383;Drone2:79;Drone3:79;Drone4:79;Drone5:76;Drone6:76;Drone7:76;Drone8:76,737.0,relative_confirmed,receive,Drone4
d1_send_d5_26,Drone1,Drone1:384;Drone2:79;Drone3:79;Drone4:79;Drone5:76;Drone6:76;Drone7:76;Drone8:76,738.2,velocity_sent,send,Drone5
d5_recv_d1_26,Drone5,Drone1:384;Drone2:79;Drone3:79;Drone4:79;Drone5:77;Drone6:76;Drone7:76;Drone8:76,739.0,processing,receive,Drone1
d5_compute_26,Drone5,Drone1:384;Drone2:79;Drone3:79;Drone4:79;Drone5:78;Drone6:76;Drone7:76;Drone8:76,739.5,relative_computed,local,
d5_send_d1_26,Drone5,Drone1:384;Drone2:79;Drone3:79;Drone4:79;Drone5:79;Drone6:76;Drone7:76;Drone8:76,740.0,relative_sent,send,Drone1
d1_recv_d5_26,Drone1,Drone1:385;Drone2:79;Drone3:79;Drone4:79;Drone5:79;Drone6:76;Drone7:76;Drone8:76,741.0,relative_confirmed,receive,Drone5
d1_send_d6_26,Drone1,Drone1:386;Drone2:79;Drone3:79;Drone4:79;Drone5:79;Drone6:76;Drone7:76;Drone8:76,742.2,velocity_sent,send,Drone6
d6_recv_d1_26,Drone6,Drone1:386;Drone2:79;Drone3:79;Drone4:79;Drone5:79;Drone6:77;Drone7:76;Drone8:76,743.0,processing,receive,Drone1
d6_compute_26,Drone6,Drone1:386;Drone2:79;Drone3:79;Drone4:79;Drone5:79;Drone6:78;Drone7:76;Drone8:76,743.5,relative_computed,local,
d6_send_d1_26,Drone6,Drone1:386;Drone2:79;Drone3:79;Drone4:79;Drone5:79;Drone6:79;Drone7:76;Drone8:76,744.0,relative_sent,send,Drone1
d1_recv_d6_26,Drone1,Drone1:387;Drone2:79;Drone3:79;Drone4:79;Drone5:79;Drone6:79;Drone7:76;Drone8:76,745.0,relative_confirmed,receive,Drone6
d1_send_d7_26,Drone1,Drone1:388;Drone2:79;Drone3:79;Drone4:79;Drone5:79;Drone6:79;Drone7:76;Drone8:76,746.2,velocity_sent,send,Drone7
d7_recv_d1_26,Drone7,Drone1:388;Drone2:79;Drone3:79;Drone4:79;Drone5:79;Drone6:79;Drone7:77;Drone8:76,747.0,processing,receive,Drone1
d7_compute_26,Drone7,Drone1:388;Drone2:79;Drone3:79;Drone4:79;Drone5:79;Drone6:79;Drone7:78;Drone8:76,747.5,relative_computed,local,
d7_send_d1_26,Drone7,Drone1:388;Drone2:79;Drone3:79;Drone4:79;Drone5:79;Drone6:79;Drone7:79;Drone8:76,748.0,relative_sent,send,Drone1
d1_recv_d7_26,Drone1,Drone1:389;Drone2:79;Drone3:79;Drone4:79;Drone5:79;Drone6:79;Drone7:79;Drone8:76,749.0,relative_confirmed,receive,Drone7
d1_send_d8_26,Drone1,Drone1:390;Drone2:79;Drone3:79;Drone4:79;Drone5:79;Drone6:79;Drone7:79;Drone8:76,750.2,velocity_sent,send,Drone8
d8_recv_d1_26,Drone8,Drone1:390;Drone2:79;Drone3:79;Drone4:79;Drone5:79;Drone6:79;Drone7:79;Drone8:77,751.0,processing,receive,Drone1
d8_compute_26,Drone8,Drone1:390;Drone2:79;Drone3:79;Drone4:79;Drone5:79;Drone6:79;Drone7:79;Drone8:78,751.5,relative_computed,local,
d8_send_d1_26,Drone8,Drone1:390;Drone2:79;Drone3:79;Drone4:79;Drone5:79;Drone6:79;Drone7:79;Drone8:79,752.0,relative_sent,send,Drone1
d1_recv_d8_26,Drone1,Drone1:391;Drone2:79;Drone3:79;Drone4:79;Drone5:79;Drone6:79;Drone7:79;Drone8:79,753.0,relative_confirmed,receive,Drone8
d1_measure_27,Drone1,Drone1:392;Drone2:79;Drone3:79;Drone4:79;Drone5:79;Drone6:79;Drone7:79;Drone8:79,755.0,velocity_measured,local,
d1_send_d2_27,Drone1,Drone1:393;Drone2:79;Drone3:79;Drone4:79;Drone5:79;Drone6:79;Drone7:79;Drone8:79,755.2,velocity_sent,send,Drone2
d2_recv_d1_27,Drone2,Drone1:393;Drone2:80;Drone3:79;Drone4:79;Drone5:79;Drone6:79;Drone7:79;Drone8:79,756.0,processing,receive,Drone1
d2_compute_27,Drone2,Drone1:393;Drone2:81;Drone3:79;Drone4:79;Drone5:79;Drone6:79;Drone7:79;Drone8:79,756.5,relative_computed,local,
d2_send_d1_27,Drone2,Drone1:393;Drone2:82;Drone3:79;Drone4:79;Drone5:79;Drone6:79;Drone7:79;Drone8:79,757.0,relative_sent,send,Drone1
d1_recv_d2_27,Drone1,Drone1:394;Drone2:82;Drone3:79;Drone4:79;Drone5:79;Drone6:79;Drone7:79;Drone8:79,758.0,relative_confirmed,receive,Drone2
d1_send_d3_27,Drone1,Drone1:395;Drone2:82;Drone3:79;Drone4:79;Drone5:79;Drone6:79;Drone7:79;Drone8:79,759.2,velocity_sent,send,Drone3
d3_recv_d1_27,Drone3,Drone1:395;Drone2:82;Drone3:80;Drone4:79;Drone5:79;Drone6:79;Drone7:79;Drone8:79,760.0,processing,receive,Drone1
d3_compute_27,Drone3,Drone1:395;Drone2:82;Drone3:81;Drone4:79;Drone5:79;Drone6:79;Drone7:79;Drone8:79,760.5,relative_computed,local,
d3_send_d1_27,Drone3,Drone1:395;Drone2:82;Drone3:82;Drone4:79;Drone5:79;Drone6:79;Drone7:79;Drone8:79,761.0,relative_sent,send,Drone1
d1_recv_d3_27,Drone1,Drone1:396;Drone2:82;Drone3:82;Drone4:79;Drone5:79;Drone6:79;Drone7:79;Drone8:79,762.0,relative_confirmed,receive,Drone3
d1_send_d4_27,Drone1,Drone1:397;Drone2:82;Drone3:82;Drone4:79;Drone5:79;Drone6:79;Drone7:79;Drone8:79,763.2,velocity_sent,send,Drone4
d4_recv_d1_27,Drone4,Drone1:397;Drone2:82;Drone3:82;Drone4:80;Drone5:79;Drone6:79;Drone7:79;Drone8:79,764.0,processing,receive,Drone1
d4_compute_27,Drone4,Drone1:397;Drone2:82;Drone3:82;Drone4:81;Drone5:79;Drone6:79;Drone7:79;Drone8:79,764.5,relative_computed,local,
d4_send_d1_27,Drone4,Drone1:397;Drone2:82;Drone3:82;Drone4:82;Drone5:79;Drone6:79;Drone7:79;Drone8:79,765.0,relative_sent,send,Drone1
