# Generated drone relative-velocity trace
# total_events: 100000
# drone_count: 2
# system_processes: Drone1|Drone2
eid,processes,vc,timestamp,props,event_type,msg_partner
d1_init,Drone1,Drone1:1;Drone2:0,0.0,stable,local,
d1_send_d2_5624,Drone1,Drone1:16872;Drone2:16870,28116.2,velocity_sent,send,Drone2
d2_recv_d1_5624,Drone2,Drone1:16872;Drone2:16871,28117.0,processing,receive,Drone1
d2_compute_5624,Drone2,Drone1:16872;Drone2:16872,28117.5,relative_computed,local,
d2_send_d1_5624,Drone2,Drone1:16872;Drone2:16873,28118.0,relative_sent,send,Drone1
d1_recv_d2_5624,Drone1,Drone1:16873;Drone2:16873,28119.0,relative_confirmed,receive,Drone2
d1_measure_5625,Drone1,Drone1:16874;Drone2:16873,28121.0,velocity_measured,local,
d1_send_d2_5625,Drone1,Drone1:16875;Drone2:16873,28121.2,velocity_sent,send,Drone2
d2_recv_d1_5625,Drone2,Drone1:16875;Drone2:16874,28122.0,processing,receive,Drone1
d2_compute_5625,Drone2,Drone1:16875;Drone2:16875,28122.5,relative_computed,local,
d2_send_d1_5625,Drone2,Drone1:16875;Drone2:16876,28123.0,relative_sent,send,Drone1
d1_recv_d2_5625,Drone1,Drone1:16876;Drone2:16876,28124.0,relative_confirmed,receive,Drone2
d1_measure_5626,Drone1,Drone1:16877;Drone2:16876,28126.0,velocity_measured,local,
d1_send_d2_5626,Drone1,Drone1:16878;Drone2:16876,28126.2,velocity_sent,send,Drone2
d2_recv_d1_5626,Drone2,Drone1:16878;Drone2:16877,28127.0,processing,receive,Drone1
d2_compute_5626,Drone2,Drone1:16878;Drone2:16878,28127.5,relative_computed,local,
d2_send_d1_5626,Drone2,Drone1:16878;Drone2:16879,28128.0,relative_sent,send,Drone1
d1_recv_d2_5626,Drone1,Drone1:16879;Drone2:16879,28129.0,relative_confirmed,receive,Drone2
d1_measure_5627,Drone1,Drone1:16880;Drone2:16879,28131.0,velocity_measured,local,
d1_send_d2_5627,Drone1,Drone1:16881;Drone2:16879,28131.2,velocity_sent,send,Drone2
d2_recv_d1_5627,Drone2,Drone1:16881;Drone2:16880,28132.0,processing,receive,Drone1
d2_compute_5627,Drone2,Drone1:16881;Drone2:16881,28132.5,relative_computed,local,
d2_send_d1_5627,Drone2,Drone1:16881;Drone2:16882,28133.0,relative_sent,send,Drone1
d1_recv_d2_5627,Drone1,Drone1:16882;Drone2:16882,28134.0,relative_confirmed,receive,Drone2
d1_measure_5628,Drone1,Drone1:16883;Drone2:16882,28136.0,velocity_measured,local,
d1_send_d2_5628,Drone1,Drone1:16884;Drone2:16882,28136.2,velocity_sent,send,Drone2
d2_recv_d1_5628,Drone2,Drone1:16884;Drone2:16883,28137.0,processing,receive,Drone1
d2_compute_5628,Drone2,Drone1:16884;Drone2:16884,28137.5,relative_computed,local,
d2_send_d1_5628,Drone2,Drone1:16884;Drone2:16885,28138.0,relative_sent,send,Drone1
d1_recv_d2_5628,Drone1,Drone1:16885;Drone2:16885,28139.0,relative_confirmed,receive,Drone2
d1_measure_5629,Drone1,Drone1:16886;Drone2:16885,28141.0,velocity_measured,local,
d1_send_d2_5629,Drone1,Drone1:16887;Drone2:16885,28141.2,velocity_sent,send,Drone2
d2_recv_d1_5629,Drone2,Drone1:16887;Drone2:16886,28142.0,processing,receive,Drone1
d2_compute_5629,Drone2,Drone1:16887;Drone2:16887,28142.5,relative_computed,local,
d2_send_d1_5629,Drone2,Drone1:16887;Drone2:16888,28143.0,relative_sent,send,Drone1
d1_recv_d2_5629,Drone1,Drone1:16888;Drone2:16888,28144.0,relative_confirmed,receive,Drone2
d1_measure_5630,Drone1,Drone1:16889;Drone2:16888,28146.0,velocity_measured,local,
d1_send_d2_5630,Drone1,Drone1:16890;Drone2:16888,28146.2,velocity_sent,send,Drone2
d2_recv_d1_5630,Drone2,Drone1:16890;Drone2:16889,28147.0,processing,receive,Drone1
d2_compute_5630,Drone2,Drone1:16890;Drone2:16890,28147.5,relative_computed,local,
d2_send_d1_5630,Drone2,Drone1:16890;Drone2:16891,28148.0,relative_sent,send,Drone1
d1_recv_d2_5630,Drone1,Drone1:16891;Drone2:16891,28149.0,relative_confirmed,receive,Drone2
d1_measure_5631,Drone1,Drone1:16892;Drone2:16891,28151.0,velocity_measured,local,
d1_send_d2_5631,Drone1,Drone1:16893;Drone2:16891,28151.2,velocity_sent,send,Drone2
d2_recv_d1_5631,Drone2,Drone1:16893;Drone2:16892,28152.0,processing,receive,Drone1
d2_compute_5631,Drone2,Drone1:16893;Drone2:16893,28152.5,relative_computed,local,
d2_send_d1_5631,Drone2,Drone1:16893;Drone2:16894,28153.0,relative_sent,send,Drone1
d1_recv_d2_5631,Drone1,Drone1:16894;Drone2:16894,28154.0,relative_confirmed,receive,Drone2
d1_measure_5632,Drone1,Drone1:16895;Drone2:16894,28156.0,velocity_measured,local,
d1_send_d2_5632,Drone1,Drone1:16896;Drone2:16894,28156.2,velocity_sent,send,Drone2
d2_recv_d1_5632,Drone2,Drone1:16896;Drone2:16895,28157.0,processing,receive,Drone1
d2_compute_5632,Drone2,Drone1:16896;Drone2:16896,28157.5,relative_computed,local,
d2_send_d1_5632,Drone2,Drone1:16896;Drone2:16897,28158.0,relative_sent,send,Drone1
d1_recv_d2_5632,Drone1,Drone1:16897;Drone2:16897,28159.0,relative_confirmed,receive,Drone2
d1_measure_5633,Drone1,Drone1:16898;Drone2:16897,28161.0,velocity_measured,local,
d1_send_d2_5633,Drone1,Drone1:16899;Drone2:16897,28161.2,velocity_sent,send,Drone2
d2_recv_d1_5633,Drone2,Drone1:16899;Drone2:16898,28162.0,processing,receive,Drone1
d2_compute_5633,Drone2,Drone1:16899;Drone2:16899,28162.5,relative_computed,local,
d2_send_d1_5633,Drone2,Drone1:16899;Drone2:16900,28163.0,relative_sent,send,Drone1
d1_recv_d2_5633,Drone1,Drone1:16900;Drone2:16900,28164.0,relative_confirmed,receive,Drone2
d1_measure_5634,Drone1,Drone1:16901;Drone2:16900,28166.0,velocity_measured,local,
d1_send_d2_5634,Drone1,Drone1:16902;Drone2:16900,28166.2,velocity_sent,send,Drone2
d2_recv_d1_5634,Drone2,Drone1:16902;Drone2:16901,28167.0,processing,receive,Drone1
d2_compute_5634,Drone2,Drone1:16902;Drone2:16902,28167.5,relative_computed,local,
d2_send_d1_5634,Drone2,Drone1:16902;Drone2:16903,28168.0,relative_sent,send,Drone1
d1_recv_d2_5634,Drone1,Drone1:16903;Drone2:16903,28169.0,relative_confirmed,receive,Drone2
d1_measure_5635,Drone1,Drone1:16904;Drone2:16903,28171.0,velocity_measured,local,
d1_send_d2_5635,Drone1,Drone1:16905;Drone2:16903,28171.2,velocity_sent,send,Drone2
d2_recv_d1_5635,Drone2,Drone1:16905;Drone2:16904,28172.0,processing,receive,Drone1
d2_compute_5635,Drone2,Drone1:16905;Drone2:16905,28172.5,relative_computed,local,
d2_send_d1_5635,Drone2,Drone1:16905;Drone2:16906,28173.0,relative_sent,send,Drone1
d1_recv_d2_5635,Drone1,Drone1:16906;Drone2:16906,28174.0,relative_confirmed,receive,Drone2
d1_measure_5636,Drone1,Drone1:16907;Drone2:16906,28176.0,velocity_measured,local,
d1_send_d2_5636,Drone1,Drone1:16908;Drone2:16906,28176.2,velocity_sent,send,Drone2
d2_recv_d1_5636,Drone2,Drone1:16908;Drone2:16907,28177.0,processing,receive,Drone1
d2_compute_5636,Drone2,Drone1:16908;Drone2:16908,28177.5,relative_computed,local,
d2_send_d1_5636,Drone2,Drone1:16908;Drone2:16909,28178.0,relative_sent,send,Drone1
d1_recv_d2_5636,Drone1,Drone1:16909;Drone2:16909,28179.0,relative_confirmed,receive,Drone2
d1_measure_5637,Drone1,Drone1:16910;Drone2:16909,28181.0,velocity_measured,local,
d1_send_d2_5637,Drone1,Drone1:16911;Drone2:16909,28181.2,velocity_sent,send,Drone2
d2_recv_d1_5637,Drone2,Drone1:16911;Drone2:16910,28182.0,processing,receive,Drone1
d2_compute_5637,Drone2,Drone1:16911;Drone2:16911,28182.5,relative_computed,local,
d2_send_d1_5637,Drone2,Drone1:16911;Drone2:16912,28183.0,relative_sent,send,Drone1
d1_recv_d2_5637,Drone1,Drone1:16912;Drone2:16912,28184.0,relative_confirmed,receive,Drone2
d1_measure_5638,Drone1,Drone1:16913;Drone2:16912,28186.0,velocity_measured,local,
d1_send_d2_5638,Drone1,Drone1:16914;Drone2:16912,28186.2,velocity_sent,send,Drone2
d2_recv_d1_5638,Drone2,Drone1:16914;Drone2:16913,28187.0,processing,receive,Drone1
d2_compute_5638,Drone2,Drone1:16914;Drone2:16914,28187.5,relative_computed,local,
d2_send_d1_5638,Drone2,Drone1:16914;Drone2:16915,28188.0,relative_sent,send,Drone1
d1_recv_d2_5638,Drone1,Drone1:16915;Drone2:16915,28189.0,relative_confirmed,receive,Drone2
d1_measure_5639,Drone1,Drone1:16916;Drone2:16915,28191.0,velocity_measured,local,
d1_send_d2_5639,Drone1,Drone1:16917;Drone2:16915,28191.2,velocity_sent,send,Drone2
d2_recv_d1_5639,Drone2,Drone1:16917;Drone2:16916,28192.0,processing,receive,Drone1
d2_compute_5639,Drone2,Drone1:16917;Drone2:16917,28192.5,relative_computed,local,
d2_send_d1_5639,Drone2,Drone1:16917;Drone2:16918,28193.0,relative_sent,send,Drone1
d1_recv_d2_5639,Drone1,Drone1:16918;Drone2:16918,28194.0,relative_confirmed,receive,Drone2
d1_measure_5640,Drone1,Drone1:16919;Drone2:16918,28196.0,velocity_measured,local,
d1_send_d2_5640,Drone1,Drone1:16920;Drone2:16918,28196.2,velocity_sent,send,Drone2
d2_recv_d1_5640,Drone2,Drone1:16920;Drone2:16919,28197.0,processing,receive,Drone1
d2_compute_5640,Drone2,Drone1:16920;Drone2:16920,28197.5,relative_computed,local,
d2_send_d1_5640,Drone2,Drone1:16920;Drone2:16921,28198.0,relative_sent,send,Drone1
d1_recv_d2_5640,Drone1,Drone1:16921;Drone2:16921,28199.0,relative_confirmed,receive,Drone2
d1_measure_5641,Drone1,Drone1:16922;Drone2:16921,28201.0,velocity_measured,local,
d1_send_d2_5641,Drone1,Drone1:16923;Drone2:16921,28201.2,velocity_sent,send,Drone2
d2_recv_d1_5641,Drone2,Drone1:16923;Drone2:16922,28202.0,processing,receive,Drone1
d2_compute_5641,Drone2,Drone1:16923;Drone2:16923,28202.5,relative_computed,local,
d2_send_d1_5641,Drone2,Drone1:16923;Drone2:16924,28203.0,relative_sent,send,Drone1
d1_recv_d2_5641,Drone1,Drone1:16924;Drone2:16924,28204.0,relative_confirmed,receive,Drone2
d1_measure_5642,Drone1,Drone1:16925;Drone2:16924,28206.0,velocity_measured,local,
d1_send_d2_5642,Drone1,Drone1:16926;Drone2:16924,28206.2,velocity_sent,send,Drone2
d2_recv_d1_5642,Drone2,Drone1:16926;Drone2:16925,28207.0,processing,receive,Drone1
d2_compute_5642,Drone2,Drone1:16926;Drone2:16926,28207.5,relative_computed,local,
d2_send_d1_5642,Drone2,Drone1:16926;Drone2:16927,28208.0,relative_sent,send,Drone1
d1_recv_d2_5642,Drone1,Drone1:16927;Drone2:16927,28209.0,relative_confirmed,receive,Drone2
d1_measure_5643,Drone1,Drone1:16928;Drone2:16927,28211.0,velocity_measured,local,
d1_send_d2_5643,Drone1,Drone1:16929;Drone2:16927,28211.2,velocity_sent,send,Drone2
d2_recv_d1_5643,Drone2,Drone1:16929;Drone2:16928,28212.0,processing,receive,Drone1
d2_compute_5643,Drone2,Drone1:16929;Drone2:16929,28212.5,relative_computed,local,
d2_send_d1_5643,Drone2,Drone1:16929;Drone2:16930,28213.0,relative_sent,send,Drone1
d1_recv_d2_5643,Drone1,Drone1:16930;Drone2:16930,28214.0,relative_confirmed,receive,Drone2
d1_measure_5644,Drone1,Drone1:16931;Drone2:16930,28216.0,velocity_measured,local,
d1_send_d2_5644,Drone1,Drone1:16932;Drone2:16930,28216.2,velocity_sent,send,Drone2
d2_recv_d1_5644,Drone2,Drone1:16932;Drone2:16931,28217.0,processing,receive,Drone1
d2_compute_5644,Drone2,Drone1:16932;Drone2:16932,28217.5,relative_computed,local,
d2_send_d1_5644,Drone2,Drone1:16932;Drone2:16933,28218.0,relative_sent,send,Drone1
d1_recv_d2_5644,Drone1,Drone1:16933;Drone2:16933,28219.0,relative_confirmed,receive,Drone2
d1_measure_5645,Drone1,Drone1:16934;Drone2:16933,28221.0,velocity_measured,local,
d1_send_d2_5645,Drone1,Drone1:16935;Drone2:16933,28221.2,velocity_sent,send,Drone2
d2_recv_d1_5645,Drone2,Drone1:16935;Drone2:16934,28222.0,processing,receive,Drone1
d2_compute_5645,Drone2,Drone1:16935;Drone2:16935,28222.5,relative_computed,local,
d2_send_d1_5645,Drone2,Drone1:16935;Drone2:16936,28223.0,relative_sent,send,Drone1
d1_recv_d2_5645,Drone1,Drone1:16936;Drone2:16936,28224.0,relative_confirmed,receive,Drone2
d1_measure_5646,Drone1,Drone1:16937;Drone2:16936,28226.0,velocity_measured,local,
d1_send_d2_5646,Drone1,Drone1:16938;Drone2:16936,28226.2,velocity_sent,send,Drone2
d2_recv_d1_5646,Drone2,Drone1:16938;Drone2:16937,28227.0,processing,receive,Drone1
d2_compute_5646,Drone2,Drone1:16938;Drone2:16938,28227.5,relative_computed,local,
d2_send_d1_5646,Drone2,Drone1:16938;Drone2:16939,28228.0,relative_sent,send,Drone1
d1_recv_d2_5646,Drone1,Drone1:16939;Drone2:16939,28229.0,relative_confirmed,receive,Drone2
d1_measure_5647,Drone1,Drone1:16940;Drone2:16939,28231.0,velocity_measured,local,
d1_send_d2_5647,Drone1,Drone1:16941;Drone2:16939,28231.2,velocity_sent,send,Drone2
d2_recv_d1_5647,Drone2,Drone1:16941;Drone2:16940,28232.0,processing,receive,Drone1
d2_compute_5647,Drone2,Drone1:16941;Drone2:16941,28232.5,relative_computed,local,
d2_send_d1_5647,Drone2,Drone1:16941;Drone2:16942,28233.0,relative_sent,send,Drone1
d1_recv_d2_5647,Drone1,Drone1:16942;Drone2:16942,28234.0,relative_confirmed,receive,Drone2
d1_measure_5648,Drone1,Drone1:16943;Drone2:16942,28236.0,velocity_measured,local,
d1_send_d2_5648,Drone1,Drone1:16944;Drone2:16942,28236.2,velocity_sent,send,Drone2
d2_recv_d1_5648,Drone2,Drone1:16944;Drone2:16943,28237.0,processing,receive,Drone1
d2_compute_5648,Drone2,Drone1:16944;Drone2:16944,28237.5,relative_computed,local,
d2_send_d1_5648,Drone2,Drone1:16944;Drone2:16945,28238.0,relative_sent,send,Drone1
d1_recv_d2_5648,Drone1,Drone1:16945;Drone2:16945,28239.0,relative_confirmed,receive,Drone2
d1_measure_5649,Drone1,Drone1:16946;Drone2:16945,28241.0,velocity_measured,local,
d1_send_d2_5649,Drone1,Drone1:16947;Drone2:16945,28241.2,velocity_sent,send,Drone2
d2_recv_d1_5649,Drone2,Drone1:16947;Drone2:16946,28242.0,processing,receive,Drone1
d2_compute_5649,Drone2,Drone1:16947;Drone2:16947,28242.5,relative_computed,local,
d2_send_d1_5649,Drone2,Drone1:16947;Drone2:16948,28243.0,relative_sent,send,Drone1
d1_recv_d2_5649,Drone1,Drone1:16948;Drone2:16948,28244.0,relative_confirmed,receive,Drone2
d1_measure_5650,Drone1,Drone1:16949;Drone2:16948,28246.0,velocity_measured,local,
d1_send_d2_5650,Drone1,Drone1:16950;Drone2:16948,28246.2,velocity_sent,send,Drone2
d2_recv_d1_5650,Drone2,Drone1:16950;Drone2:16949,28247.0,processing,receive,Drone1
d2_compute_5650,Drone2,Drone1:16950;Drone2:16950,28247.5,relative_computed,local,
d2_send_d1_5650,Drone2,Drone1:16950;Drone2:16951,28248.0,relative_sent,send,Drone1
d1_recv_d2_5650,Drone1,Drone1:16951;Drone2:16951,28249.0,relative_confirmed,receive,Drone2
d1_measure_5651,Drone1,Drone1:16952;Drone2:16951,28251.0,velocity_measured,local,
d1_send_d2_5651,Drone1,Drone1:16953;Drone2:16951,28251.2,velocity_sent,send,Drone2
d2_recv_d1_5651,Drone2,Drone1:16953;Drone2:16952,28252.0,processing,receive,Drone1
d2_compute_5651,Drone2,Drone1:16953;Drone2:16953,28252.5,relative_computed,local,
d2_send_d1_5651,Drone2,Drone1:16953;Drone2:16954,28253.0,relative_sent,send,Drone1
d1_recv_d2_5651,Drone1,Drone1:16954;Drone2:16954,28254.0,relative_confirmed,receive,Drone2
d1_measure_5652,Drone1,Drone1:16955;Drone2:16954,28256.0,velocity_measured,local,
d1_send_d2_5652,Drone1,Drone1:16956;Drone2:16954,28256.2,velocity_sent,send,Drone2
d2_recv_d1_5652,Drone2,Drone1:16956;Drone2:16955,28257.0,processing,receive,Drone1
d2_compute_5652,Drone2,Drone1:16956;Drone2:16956,28257.5,relative_computed,local,
d2_send_d1_5652,Drone2,Drone1:16956;Drone2:16957,28258.0,relative_sent,send,Drone1
d1_recv_d2_5652,Drone1,Drone1:16957;Drone2:16957,28259.0,relative_confirmed,receive,Drone2
d1_measure_5653,Drone1,Drone1:16958;Drone2:16957,28261.0,velocity_measured,local,
d1_send_d2_5653,Drone1,Drone1:16959;Drone2:16957,28261.2,velocity_sent,send,Drone2
d2_recv_d1_5653,Drone2,Drone1:16959;Drone2:16958,28262.0,processing,receive,Drone1
d2_compute_5653,Drone2,Drone1:16959;Drone2:16959,28262.5,relative_computed,local,
d2_send_d1_5653,Drone2,Drone1:16959;Drone2:16960,28263.0,relative_sent,send,Drone1
d1_recv_d2_5653,Drone1,Drone1:16960;Drone2:16960,28264.0,relative_confirmed,receive,Drone2
d1_measure_5654,Drone1,Drone1:16961;Drone2:16960,28266.0,velocity_measured,local,
d1_send_d2_5654,Drone1,Drone1:16962;Drone2:16960,28266.2,velocity_sent,send,Drone2
d2_recv_d1_5654,Drone2,Drone1:16962;Drone2:16961,28267.0,processing,receive,Drone1
d2_compute_5654,Drone2,Drone1:16962;Drone2:16962,28267.5,relative_computed,local,
d2_send_d1_5654,Drone2,Drone1:16962;Drone2:16963,28268.0,relative_sent,send,Drone1
d1_recv_d2_5654,Drone1,Drone1:16963;Drone2:16963,28269.0,relative_confirmed,receive,Drone2
d1_measure_5655,Drone1,Drone1:16964;Drone2:16963,28271.0,velocity_measured,local,
d1_send_d2_5655,Drone1,Drone1:16965;Drone2:16963,28271.2,velocity_sent,send,Drone2
d2_recv_d1_5655,Drone2,Drone1:16965;Drone2:16964,28272.0,processing,receive,Drone1
d2_compute_5655,Drone2,Drone1:16965;Drone2:16965,28272.5,relative_computed,local,
d2_send_d1_5655,Drone2,Drone1:16965;Drone2:16966,28273.0,relative_sent,send,Drone1
d1_recv_d2_5655,Drone1,Drone1:16966;Drone2:16966,28274.0,relative_confirmed,receive,Drone2
d1_measure_5656,Drone1,Drone1:16967;Drone2:16966,28276.0,velocity_measured,local,
d1_send_d2_5656,Drone1,Drone1:16968;Drone2:16966,28276.2,velocity_sent,send,Drone2
d2_recv_d1_5656,Drone2,Drone1:16968;Drone2:16967,28277.0,processing,receive,Drone1
d2_compute_5656,Drone2,Drone1:16968;Drone2:16968,28277.5,relative_computed,local,
d2_send_d1_5656,Drone2,Drone1:16968;Drone2:16969,28278.0,relative_sent,send,Drone1
d1_recv_d2_5656,Drone1,Drone1:16969;Drone2:16969,28279.0,relative_confirmed,receive,Drone2
d1_measure_5657,Drone1,Drone1:16970;Drone2:16969,28281.0,velocity_measured,local,
d1_send_d2_5657,Drone1,Drone1:16971;Drone2:16969,28281.2,velocity_sent,send,Drone2
d2_recv_d1_5657,Drone2,Drone1:16971;Drone2:16970,28282.0,processing,receive,Drone1
d2_compute_5657,Drone2,Drone1:16971;Drone2:16971,28282.5,relative_computed,local,
d2_send_d1_5657,Drone2,Drone1:16971;Drone2:16972,28283.0,relative_sent,send,Drone1
d1_recv_d2_5657,Drone1,Drone1:16972;Drone2:16972,28284.0,relative_confirmed,receive,Drone2
d1_measure_5658,Drone1,Drone1:16973;Drone2:16972,28286.0,velocity_measured,local,
d1_send_d2_5658,Drone1,Drone1:16974;Drone2:16972,28286.2,velocity_sent,send,Drone2
d2_recv_d1_5658,Drone2,Drone1:16974;Drone2:16973,28287.0,processing,receive,Drone1
d2_compute_5658,Drone2,Drone1:16974;Drone2:16974,28287.5,relative_computed,local,
d2_send_d1_5658,Drone2,Drone1:16974;Drone2:16975,28288.0,relative_sent,send,Drone1
d1_recv_d2_5658,Drone1,Drone1:16975;Drone2:16975,28289.0,relative_confirmed,receive,Drone2
d1_measure_5659,Drone1,Drone1:16976;Drone2:16975,28291.0,velocity_measured,local,
d1_send_d2_5659,Drone1,Drone1:16977;Drone2:16975,28291.2,velocity_sent,send,Drone2
d2_recv_d1_5659,Drone2,Drone1:16977;Drone2:16976,28292.0,processing,receive,Drone1
d2_compute_5659,Drone2,Drone1:16977;Drone2:16977,28292.5,relative_computed,local,
d2_send_d1_5659,Drone2,Drone1:16977;Drone2:16978,28293.0,relative_sent,send,Drone1
d1_recv_d2_5659,Drone1,Drone1:16978;Drone2:16978,28294.0,relative_confirmed,receive,Drone2
d1_measure_5660,Drone1,Drone1:16979;Drone2:16978,28296.0,velocity_measured,local,
d1_send_d2_5660,Drone1,Drone1:16980;Drone2:16978,28296.2,velocity_sent,send,Drone2
d2_recv_d1_5660,Drone2,Drone1:16980;Drone2:16979,28297.0,processing,receive,Drone1
d2_compute_5660,Drone2,Drone1:16980;Drone2:16980,28297.5,relative_computed,local,
d2_send_d1_5660,Drone2,Drone1:16980;Drone2:16981,28298.0,relative_sent,send,Drone1
d1_recv_d2_5660,Drone1,Drone1:16981;Drone2:16981,28299.0,relative_confirmed,receive,Drone2
d1_measure_5661,Drone1,Drone1:16982;Drone2:16981,28301.0,velocity_measured,local,
d1_send_d2_5661,Drone1,Drone1:16983;Drone2:16981,28301.2,velocity_sent,send,Drone2
d2_recv_d1_5661,Drone2,Drone1:16983;Drone2:16982,28302.0,processing,receive,Drone1
d2_compute_5661,Drone2,Drone1:16983;Drone2:16983,28302.5,relative_computed,local,
d2_send_d1_5661,Drone2,Drone1:16983;Drone2:16984,28303.0,relative_sent,send,Drone1
d1_recv_d2_5661,Drone1,Drone1:16984;Drone2:16984,28304.0,relative_confirmed,receive,Drone2
d1_measure_5662,Drone1,Drone1:16985;Drone2:16984,28306.0,velocity_measured,local,
d1_send_d2_5662,Drone1,Drone1:16986;Drone2:16984,28306.2,velocity_sent,send,Drone2
d2_recv_d1_5662,Drone2,Drone1:16986;Drone2:16985,28307.0,processing,receive,Drone1
d2_compute_5662,Drone2,Drone1:16986;Drone2:16986,28307.5,relative_computed,local,
d2_send_d1_5662,Drone2,Drone1:16986;Drone2:16987,28308.0,relative_sent,send,Drone1
d1_recv_d2_5662,Drone1,Drone1:16987;Drone2:16987,28309.0,relative_confirmed,receive,Drone2
d1_measure_5663,Drone1,Drone1:16988;Drone2:16987,28311.0,velocity_measured,local,
d1_send_d2_5663,Drone1,Drone1:16989;Drone2:16987,28311.2,velocity_sent,send,Drone2
d2_recv_d1_5663,Drone2,Drone1:16989;Drone2:16988,28312.0,processing,receive,Drone1
d2_compute_5663,Drone2,Drone1:16989;Drone2:16989,28312.5,relative_computed,local,
d2_send_d1_5663,Drone2,Drone1:16989;Drone2:16990,28313.0,relative_sent,send,Drone1
d1_recv_d2_5663,Drone1,Drone1:16990;Drone2:16990,28314.0,relative_confirmed,receive,Drone2
d1_measure_5664,Drone1,Drone1:16991;Drone2:16990,28316.0,velocity_measured,local,
d1_send_d2_5664,Drone1,Drone1:16992;Drone2:16990,28316.2,velocity_sent,send,Drone2
d2_recv_d1_5664,Drone2,Drone1:16992;Drone2:16991,28317.0,processing,receive,Drone1
d2_compute_5664,Drone2,Drone1:16992;Drone2:16992,28317.5,relative_computed,local,
d2_send_d1_5664,Drone2,Drone1:16992;Drone2:16993,28318.0,relative_sent,send,Drone1
d1_recv_d2_5664,Drone1,Drone1:16993;Drone2:16993,28319.0,relative_confirmed,receive,Drone2
d1_measure_5665,Drone1,Drone1:16994;Drone2:16993,28321.0,velocity_measured,local,
d1_send_d2_5665,Drone1,Drone1:16995;Drone2:16993,28321.2,velocity_sent,send,Drone2
d2_recv_d1_5665,Drone2,Drone1:16995;Drone2:16994,28322.0,processing,receive,Drone1
d2_compute_5665,Drone2,Drone1:16995;Drone2:16995,28322.5,relative_computed,local,
d2_send_d1_5665,Drone2,Drone1:16995;Drone2:16996,28323.0,relative_sent,send,Drone1
d1_recv_d2_5665,Drone1,Drone1:16996;Drone2:16996,28324.0,relative_confirmed,receive,Drone2
d1_measure_5666,Drone1,Drone1:16997;Drone2:16996,28326.0,velocity_measured,local,
